Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_095.jpg;-4.696182;1;0;2.612137;103.4529;92.38908;1.203304;3.569519;0.00115904
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_167.jpg;-4.662778;1;0;2.775525;103.6048;92.39378;0.3650519;2.888657;0.0007952262
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_207.jpg;-1.60892;1;0;2.814732;103.7092;92.39702;359.9157;2.532494;-0.003701566
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_273.jpg;0;1;0;2.839314;103.9276;92.40463;359.3876;2.206314;0.006235811
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_344.jpg;0;1;0;2.888953;104.0977;92.41064;359.2078;2.145485;0.002178958
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_418.jpg;0;1;0;2.927463;104.332;92.41914;359.193;2.124084;-0.003219979
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_487.jpg;0;1;0;2.978985;104.5127;92.42582;359.3141;2.120987;-0.004720666
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_560.jpg;0;1;0;3.018065;104.7597;92.43497;359.6104;2.120193;359.9939
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_631.jpg;0;1;0;3.07019;105.0128;92.44435;0.02370216;2.120125;359.9929
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_703.jpg;0;1;0;3.122416;105.2064;92.45152;0.3859625;2.120132;359.9924
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_776.jpg;0;1;0;3.16167;105.4684;92.46133;0.8866892;2.122864;-0.001241002
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_848.jpg;0;1;0;3.215045;105.6673;92.46855;1.233384;2.11908;-0.001692038
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_922.jpg;0;1;0;3.253973;105.9323;92.47781;1.485547;2.08886;-0.004040081
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_16_992.jpg;0;1;0;3.320628;106.1959;92.48656;1.355996;2.018913;-0.001047126
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_063.jpg;0;1;0;3.373166;106.3974;92.49288;1.301534;1.999115;-0.0009327215
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_135.jpg;-1.629526;1;0;3.412185;106.6705;92.50089;1.280763;1.894783;-0.0006299754
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_175.jpg;-4.795875;1;0;3.463744;106.809;92.50396;1.288118;1.680023;-0.000157988
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_242.jpg;-6.499529;1;0;3.48863;107.0188;92.50625;1.314091;1.02565;-0.001283239
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_315.jpg;-9.726695;1;0;3.525528;107.3019;92.50217;1.34136;359.5028;359.908
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_385.jpg;-12.91239;1;0;3.568261;107.5141;92.4933;1.232962;357.8553;359.8432
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_457.jpg;-15;1;0;3.606913;107.7975;92.46793;0.9795555;355.014;359.6145
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_531.jpg;-15;1;0;3.651268;108.08;92.42838;0.5837323;351.9142;359.2901
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_601.jpg;-11.7207;1;0;3.684919;108.2917;92.3904;0.2273241;349.8114;359.0092
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_672.jpg;-8.509435;1;0;3.732225;108.577;92.33157;359.8418;347.7028;358.6964
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_744.jpg;-5.317054;1;0;3.762752;108.7982;92.28426;359.879;346.754;358.7264
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_816.jpg;-2.099585;1;0;3.807896;109.0987;92.21539;0.1032477;345.8605;358.9548
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_888.jpg;0;1;0;3.856927;109.3256;92.15968;0.2381791;345.556;359.1466
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_17_959.jpg;0;1;0;3.894711;109.6318;92.08169;0.4612753;345.4481;359.3697
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_031.jpg;0;1;0;3.943614;109.9425;92.00171;0.7386554;345.4424;359.5847
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_104.jpg;0;1;0;3.992472;110.1784;91.94103;0.9695956;345.4612;359.7484
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_177.jpg;0;1;0;4.028942;110.4966;91.85957;1.290781;345.503;359.9696
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_248.jpg;0;1;0;4.077826;110.8162;91.77467;1.509765;345.4611;-0.003648641
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_325.jpg;0;1;0;4.119915;110.8809;91.71989;358.195;350.6017;359.8524
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_362.jpg;0;1;0;1.248631;110.8844;91.7074;355.9975;354.3302;0.5924997
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_428.jpg;0;1;0;1.039415;110.8923;91.70089;353.2793;357.7667;1.780035
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_471.jpg;0;1;0;0.7821135;110.8978;91.69832;350.9681;358.3882;2.470217
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_538.jpg;0;1;0;0.6576739;110.9017;91.69476;349.115;358.5596;2.689221
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_609.jpg;0;1;0;0.552325;110.9099;91.68882;347.618;357.8431;2.429556
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_679.jpg;0;1;0;0.5023388;110.9273;91.67303;346.3651;355.8681;1.188049
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_752.jpg;0;1;0;0.3693259;110.9382;91.66719;345.6737;356.0934;0.3699094
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_822.jpg;0;1;0;0.2247779;110.9433;91.66884;345.6018;356.4029;359.8504
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_896.jpg;0;0;1;-0.1810805;110.9429;91.67113;345.7377;356.4379;359.1687
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_18_968.jpg;0;0;1;-0.1846658;110.9404;91.67302;346.043;356.3686;358.7831
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_040.jpg;0;0;1;-0.1837006;110.9356;91.67226;346.6286;356.7604;358.5213
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_111.jpg;0;0;1;-0.1973828;110.9283;91.66797;347.369;357.4775;358.4629
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_183.jpg;0;0;1;-0.2104152;110.9227;91.66249;347.9343;358.2569;358.4769
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_255.jpg;0;0;0;-0.1892446;110.914;91.65561;348.5395;359.2654;358.4841
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_327.jpg;0;0;0;-0.1896182;110.911;91.65361;349.0741;359.6456;358.5211
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_400.jpg;0;0;0;-0.1641306;110.9071;91.6501;349.6427;0.1352158;358.522
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_471.jpg;0;0;0;-0.1298416;110.9048;91.64748;350.1096;0.482872;358.5124
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_542.jpg;0;0;0;-0.09591981;110.9034;91.64597;350.3777;0.6904831;358.507
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_612.jpg;0;0;0;-0.07369159;110.9023;91.64449;350.6427;0.8868408;358.5096
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_683.jpg;0;0;0;-0.0461961;110.9018;91.64365;350.7701;0.9941788;358.5237
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_756.jpg;0;-0.215841;0;-0.02039705;110.9014;91.64391;350.8183;0.9544067;358.5404
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_827.jpg;0;0;0.4303851;0.02107368;110.9016;91.64409;350.7599;0.928299;358.5464
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_897.jpg;0;0;0.6429916;0.03519907;110.9021;91.64397;350.6191;0.9219437;358.5922
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_19_968.jpg;0;0;0.8529112;0.05362566;110.9026;91.64395;350.4757;0.8957977;358.6554
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_039.jpg;0;0;1;0.06612618;110.9035;91.64394;350.2381;0.8432465;358.778
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_109.jpg;0.118395;0;1;0.08103994;110.9045;91.64391;349.9564;0.775116;358.9427
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_180.jpg;3.278682;0;1;0.09064494;110.9054;91.64387;349.7216;0.7158051;359.0921
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_252.jpg;6.538734;0;1;0.1015253;110.9065;91.64346;349.4353;0.6700821;359.3044
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_325.jpg;9.79339;0;1;0.04811214;110.9067;91.64317;349.3986;0.6893845;359.4492
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_397.jpg;13.06202;0;1;-0.1044048;110.9065;91.64372;349.8922;0.7528305;359.8039
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_468.jpg;15;0;1;-0.1734702;110.9049;91.64236;350.4026;0.8169022;0.0174997
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_541.jpg;15;0;1;-0.1771156;110.9028;91.64132;351.1442;0.9041595;0.162209
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_612.jpg;15;0;1;-0.1750939;110.9008;91.64066;351.8813;0.9669876;0.2058926
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_683.jpg;15;0;1;-0.1767216;110.8996;91.64042;352.4499;1.002449;0.183547
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_753.jpg;15;0;1;-0.1805452;110.8977;91.64034;353.2241;1.054565;0.06914279
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_824.jpg;15;0;1;-0.1881493;110.8959;91.64036;353.7939;1.09549;359.945
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_897.jpg;15;0;1;-0.1825778;110.8937;91.64045;354.5039;1.153427;359.7602
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_20_969.jpg;15;0;1;-0.1751855;110.8917;91.64059;355.1821;1.212639;359.5613
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_038.jpg;11.82426;0;1;-0.1700968;110.8903;91.64069;355.6783;1.256889;359.4098
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_110.jpg;8.624318;0;1;-0.1675862;110.8883;91.64081;356.3387;1.311401;359.2274
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_181.jpg;0;0;0;-0.1680591;110.8869;91.64088;356.8394;1.347221;359.1127
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_252.jpg;0;0;0;-0.1670129;110.8851;91.64093;357.5079;1.390709;358.9949
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_325.jpg;0;0;0;-0.1675613;110.8838;91.64091;358.015;1.416779;358.937
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_397.jpg;0;0;0;-0.1672433;110.8821;91.64078;358.7122;1.437668;358.9155
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_469.jpg;0;0;0;-0.1567082;110.8806;91.64049;359.3407;1.431976;358.9995
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_541.jpg;0;0;0;-0.1403075;110.8796;91.64014;359.7308;1.408195;359.1455
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_613.jpg;0;0;0;-0.1230191;110.8785;91.63955;0.1200014;1.363777;359.4
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_684.jpg;0;0;0;-0.08290821;110.8781;91.63913;0.267718;1.323822;359.6043
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_757.jpg;0;0;0;-0.07219712;110.8779;91.63878;0.3533388;1.294006;359.8896
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_827.jpg;0;0;0;-0.06124151;110.8778;91.63869;0.4019701;1.292664;0.08890511
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_899.jpg;0;0;0;-0.05490964;110.8778;91.63857;0.4492714;1.29068;0.3237766
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_21_970.jpg;0;0;0;-0.04478374;110.8778;91.63837;0.4725741;1.288925;0.5128661
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_041.jpg;0;0;0;-0.03742534;110.8778;91.63821;0.4732117;1.28801;0.6220713
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_112.jpg;0;0;0;0.02572967;110.8778;91.63766;0.4330452;1.287773;0.6957661
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_183.jpg;0;0;0;0.01862419;110.8779;91.63725;0.3698206;1.288406;0.6996818
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_223.jpg;0;0;0.0953328;0.01972526;110.8779;91.63717;0.3253776;1.288956;0.6971191
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_288.jpg;0;0;0.2140017;0.02019717;110.8779;91.63711;0.257909;1.289833;0.6832337
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_328.jpg;0;0;0.4162395;0.02118315;110.8779;91.63707;0.1905745;1.290749;0.657091
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_395.jpg;0;0;0.5323586;0.02188774;110.878;91.63704;0.124438;1.291595;0.6198346
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_469.jpg;0;0;0.7420514;0.02329273;110.878;91.63706;0.04017147;1.292702;0.5568426
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_541.jpg;0;0;0.9608582;0.02394272;110.878;91.63708;359.9812;1.293335;0.5011047
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_613.jpg;0;0;1;0.02429311;110.8781;91.63712;359.91;1.2939;0.4187752
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_685.jpg;0;0;1;0.02400178;110.8781;91.63714;359.863;1.294106;0.3532353
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_756.jpg;0;0;1;0.02338987;110.8781;91.63717;359.8097;1.294319;0.2637683
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_827.jpg;0;0;1;0.02207901;110.8781;91.6372;359.7773;1.294495;0.1970009
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_898.jpg;0;0;1;0.02080405;110.8781;91.63724;359.7444;1.294571;0.1109522
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_22_970.jpg;1.589242;0;1;0.01879521;110.8781;91.63728;359.7232;1.294495;0.03074888
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_042.jpg;0;0;0;0.01713136;110.8781;91.6373;359.7148;1.294365;359.9758
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_112.jpg;-4.184196;0;0;0.01479437;110.8781;91.63733;359.7143;0.5318985;359.9072
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_183.jpg;0;0;0;-0.01246398;110.8781;91.63734;359.7202;0.4004669;359.8651
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_255.jpg;0;0;0;-0.01090431;110.8781;91.63736;359.7356;0.4004593;359.8198
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_328.jpg;2.081826;0;0;0;110.8781;91.63737;359.7516;0.5253448;359.794
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_400.jpg;6.0834;0;0;0;110.8781;91.63737;359.7743;1.749916;359.7734
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_470.jpg;7.616603;0;0;0;110.8781;91.63738;359.799;3.641014;359.7644
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_512.jpg;6.546488;0;0;0;110.8781;91.63738;359.8134;4.458954;359.7624
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_577.jpg;6.542959;0;0;0;110.8781;91.63738;359.8367;5.634033;359.7628
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_618.jpg;9.512009;0;0;0;110.878;91.63738;359.8523;6.613037;359.7656
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_688.jpg;11.33652;0;0;0;110.878;91.63737;359.8753;8.461891;359.7733
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_760.jpg;15;0;0;0;110.878;91.63737;359.9037;12.05776;359.7888
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_832.jpg;15;0;0;0;110.875;91.63724;359.8269;15.56625;359.8225
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_903.jpg;15;0;0;-0.05508336;110.8662;91.63682;359.7193;17.96868;359.9769
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_23_975.jpg;15;0;0;-0.08605439;110.8533;91.63624;359.7617;21.25787;359.9862
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_046.jpg;15;0;0;-0.06889162;110.8447;91.63567;359.7734;23.78539;359.9761
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_118.jpg;15;0;0;-0.06048444;110.8347;91.63474;359.7845;27.21787;359.9743
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_191.jpg;15;0;0;-0.05126183;110.8265;91.63371;359.7983;30.71099;359.9821
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_262.jpg;15;0;0;-0.04310063;110.8215;91.63295;359.8083;33.36509;359.9877
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_332.jpg;15;0;0;-0.03206802;110.8159;91.63232;359.8133;36.88646;-0.001062053
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_403.jpg;15;0;0;-0.05770907;110.8084;91.63206;359.8006;39.4231;359.9841
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_476.jpg;15;0;0;-0.05259674;110.799;91.6312;359.8036;42.81699;-0.004623577
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_548.jpg;15;0;0;-0.03940402;110.7934;91.6305;359.7908;45.4117;-0.004562637
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_618.jpg;15;0;0;-0.03312852;110.7874;91.62967;359.7806;48.92353;-0.002975456
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_660.jpg;15;0;0;-0.0250765;110.7852;91.62934;359.7817;50.70019;-0.00253584
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_726.jpg;15;0;0;-0.0186621;110.7835;91.62904;359.7944;53.38291;359.9896
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_766.jpg;15;0;0;-0.01607311;110.7834;91.62904;359.819;55.18287;359.9698
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_832.jpg;15;0;0;-0.01568685;110.7834;91.62903;359.865;58.78281;359.9301
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_873.jpg;15;0;0;-0.01492085;110.7834;91.62903;359.8861;60.58282;359.9108
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_939.jpg;15;0;0;-0.01430294;110.7834;91.62902;359.9154;63.28282;359.8831
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_24_980.jpg;15;0;0;-0.01286924;110.7834;91.62901;359.9331;65.08285;359.8658
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_048.jpg;15;0;0;-0.0120816;110.7834;91.62901;359.9571;67.78287;359.842
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_119.jpg;15;0;0;-0.01085324;110.7833;91.629;359.9844;71.38292;359.8149
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_192.jpg;15;0;0;0;110.7833;91.62899;0.006599295;74.98299;359.7941
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_264.jpg;15;0;0;0;110.7833;91.62897;0.02027291;77.68302;359.7828
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_336.jpg;15;0;0;0;110.7833;91.62896;0.03509868;81.28308;359.7738
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_408.jpg;15;0;0;0;110.7833;91.62895;0.04407581;83.98312;359.7716
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_481.jpg;15;0;0;0;110.7833;91.62894;0.05379302;87.58315;359.7743
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_552.jpg;15;0;0;0;110.7833;91.62894;0.06158898;91.1832;359.7829
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_624.jpg;15;0;0;0;110.7834;91.62893;0.06655125;93.88321;359.7928
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_696.jpg;15;0;0;0;110.7834;91.62892;0.07240419;97.48322;359.8099
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_766.jpg;15;0;0;0;110.7834;91.62891;0.07643951;100.1832;359.8251
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_840.jpg;15;0;0;0;110.7834;91.62891;0.08156491;103.7832;359.8477
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_912.jpg;15;0;0;0;110.7834;91.62891;0.0865284;107.3832;359.8719
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_25_983.jpg;15;0;0;0;110.7834;91.62891;0.0901617;110.0832;359.8907
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_054.jpg;15;0;0;0;110.7834;91.62891;0.09482826;113.6831;359.9157
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_125.jpg;15;0;0;0;110.7834;91.62891;0.09811012;116.3831;359.934
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_197.jpg;15;0;0;0;110.7834;91.62891;0.1020281;119.983;359.9574
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_268.jpg;15;0;0;0;110.7834;91.62891;0.1044885;122.683;359.9738
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_341.jpg;15;0;0;0;110.7834;91.62892;0.1069332;126.283;359.9937
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_387.jpg;15;0;0;0;110.7834;91.62892;0.107728;128.0829;0.002872253
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_459.jpg;15;0;0;0;110.7834;91.62893;0.108325;131.6829;0.01928425
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_498.jpg;15;0;0;0;110.7834;91.62893;0.1080788;133.4828;0.02654345
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_567.jpg;15;0;0;0;110.7834;91.62894;0.106977;136.1828;0.0362467
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_639.jpg;15;0;0;0;110.7834;91.62895;0.1040744;139.7827;0.04701871
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_709.jpg;15;0;0;0;110.7834;91.62896;0.1008009;142.4827;0.05354678
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_780.jpg;15;0;0;0;110.7834;91.62897;0.09498721;146.0826;0.06033545
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_852.jpg;15;0;0;0;110.7834;91.62897;0.08760127;149.6826;0.06514415
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_922.jpg;15;0;0;0;110.7834;91.62897;0.08111925;152.3825;0.06760258
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_26_962.jpg;15;0;0;0;110.7834;91.62898;0.07639546;154.1825;0.06875508
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_032.jpg;15;0;0;0;110.7834;91.62898;0.06611547;157.7825;0.07003599
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_102.jpg;15;0;0;0;110.7834;91.62898;0.05780725;160.4825;0.0702204
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_173.jpg;15;0;0;0;110.7834;91.62899;0.04616918;164.0826;0.06961035
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_246.jpg;15;0;0;0;110.7834;91.62899;0.03718606;166.7826;0.0686205
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_318.jpg;15;0;0;0;110.7834;91.62898;0.02511564;170.3826;0.06672386
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_389.jpg;15;0;0;0;110.7834;91.62898;0.0132189;173.9826;0.06429455
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_464.jpg;15;0;0;0;110.7834;91.62898;0.004580393;176.6826;0.06218845
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_532.jpg;15;0;0;0;110.7834;91.62898;359.9937;180.2826;0.05906393
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_605.jpg;15;0;0;0;110.7834;91.62898;359.986;182.9826;0.05651458
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_679.jpg;15;0;0;0;110.7834;91.62897;359.9767;186.5826;0.05287005
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_749.jpg;15;0;0;0;110.7834;91.62897;359.9686;190.1826;0.04896711
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_821.jpg;15;0;0;0;110.7834;91.62897;359.9633;192.8826;0.04587945
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_893.jpg;15;0;0;0;110.7834;91.62897;359.9575;196.4826;0.04155771
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_27_963.jpg;15;0;0;0;110.7834;91.62897;359.9539;199.1825;0.03816894
C:\Users\oadam\Downloads\IMG\robocam_2025_04_08_03_53_28_035.jpg;15;0;0;0;110.7834;91.62898;359.9503;202.7825;0.03346917
